ProductID,UserID,Rating,Text,Clean_Text,Polarity of Feedback
9696,B071VPLC99,4,The product is definitely paraben and sulphate free. However people who have very dry skin would need to apply it multiple times. Price is also quite competitive.,"['The', 'product', 'definitely', 'paraben', 'sulphate', 'free', '.', 'However', 'people', 'dry', 'skin', 'would', 'need', 'apply', 'multiple', 'times', '.', 'Price', 'also', 'quite', 'competitive', '.']",0.08333333333333334
777,B071VPLC99,5,Using it from 2016 for my daughter..Her day starts with this lotion and before going to sleep she herself asks for lotion...,"['Using', '2016', 'daughter', '..', 'Her', 'day', 'starts', 'lotion', 'going', 'sleep', 'asks', 'lotion', '...']",0.0
767,B071VPLC99,5,"So nice product, my skin is combination type (oily n dry), it works magically especially in winter. Gives u Extra softness..","['So', 'nice', 'product', ',', 'skin', 'combination', 'type', '(', 'oily', 'n', 'dry', ')', ',', 'works', 'magically', 'especially', 'winter', '.', 'Gives', 'u', 'Extra', 'softness', '..']",0.13333333333333333
1080,B071VPLC99,4,My mom changed from ponds day n night cream after ages and the result is so good.,"['My', 'mom', 'changed', 'ponds', 'day', 'n', 'night', 'cream', 'ages', 'result', 'good', '.']",0.7
1077,B071VPLC99,5,"Taste is a matter of preference. Personally speaking, quite liked the taste and flavour of the brand","['Taste', 'matter', 'preference', '.', 'Personally', 'speaking', ',', 'quite', 'liked', 'taste', 'flavour', 'brand']",0.3
1049,B071VPLC99,5,Have been using society since many yearsAlways the same taste and flavour,"['Have', 'using', 'society', 'since', 'many', 'yearsAlways', 'taste', 'flavour']",0.5
847,B071VPLC99,4,It is good for tea lovers who like their tea strong and straight.,"['It', 'good', 'tea', 'lovers', 'like', 'tea', 'strong', 'straight', '.']",0.4444444444444444
1080,B071VPLC99,5,OK Product,"['OK', 'Product']",0.5
858,B071VPLC99,5,Very tasty tea which we are using for long.,"['Very', 'tasty', 'tea', 'using', 'long', '.']",0.07500000000000001
858,B071VPLC99,5,Tastes better than other products.delivered on time.planning to buy 1 kg pack...,"['Tastes', 'better', 'products.delivered', 'time.planning', 'buy', '1', 'kg', 'pack', '...']",0.5
1077,B071VPLC99,1,Received this product in damaged condition and it doesn’t come under returnable category. Since the seal is broken can’t use the product,"['Received', 'product', 'damaged', 'condition', '’', 'come', 'returnable', 'category', '.', 'Since', 'seal', 'broken', '’', 'use', 'product']",-0.4
1077,B071VPLC99,1,Product is fine. Package had a hole in it & tea powder leaked out.,"['Product', 'fine', '.', 'Package', 'hole', '&', 'tea', 'powder', 'leaked', '.']",0.4166666666666667
1077,B071VPLC99,2,Society Masala Tea is far better than this one. Pack within expiry but due to storage conditions discolored.,"['Society', 'Masala', 'Tea', 'far', 'better', 'one', '.', 'Pack', 'within', 'expiry', 'due', 'storage', 'conditions', 'discolored', '.']",0.15833333333333333
1095,B071VPLC99,4,The tea is good. But old stock. Packed on October 2016. Best before 12 months of packing. So it's already outdated when received.,"['The', 'tea', 'good', '.', 'But', 'old', 'stock', '.', 'Packed', 'October', '2016', '.', 'Best', '12', 'months', 'packing', '.', 'So', ""'s"", 'already', 'outdated', 'received', '.']",0.3499999999999999
1095,B071VPLC99,1,The which has been sent looks like it's a fake product as there are lumps in it ... plus there a foul smell coming out of it please take it back and refund my money,"['The', 'sent', 'looks', 'like', ""'s"", 'fake', 'product', 'lumps', '...', 'plus', 'foul', 'smell', 'coming', 'please', 'take', 'back', 'refund', 'money']",-0.25
767,B071VPLC99,3,Good but very spicy. Young people will like it but for old/children it is very strong.If mixed with normal tea then better.,"['Good', 'spicy', '.', 'Young', 'people', 'like', 'old/children', 'strong.If', 'mixed', 'normal', 'tea', 'better', '.']",0.29
1077,B071VPLC99,3,Good for the first time use. Later you get irritated due to the spices. May be they should have added more cardamom,"['Good', 'first', 'time', 'use', '.', 'Later', 'get', 'irritated', 'due', 'spices', '.', 'May', 'added', 'cardamom']",0.20625
1065,B071VPLC99,1,Nothing special. Need to mix in a lot of the powder to get a decent tasting cup of tea.,"['Nothing', 'special', '.', 'Need', 'mix', 'lot', 'powder', 'get', 'decent', 'tasting', 'cup', 'tea', '.']",0.2619047619047619
1065,B071WRP912,5,Excellent product.,"['Excellent', 'product', '.']",1.0
853,B071WRP912,5,Good tea,"['Good', 'tea']",0.7
1120,B071WRP912,5,Very fresh quality tee leaves,"['Very', 'fresh', 'quality', 'tee', 'leaves']",0.39
1077,B071WRP912,4,Fastest delivery by amazon prime... And great taste of the tea...the fragrance of it is just amazing... recommended to one and all..,"['Fastest', 'delivery', 'amazon', 'prime', '...', 'And', 'great', 'taste', 'tea', '...', 'fragrance', 'amazing', '...', 'recommended', 'one', '..']",0.7000000000000001
847,B071WRP912,4,Good Product I liked It,"['Good', 'Product', 'I', 'liked', 'It']",0.6499999999999999
1080,B071WRP912,5,"Perfect, no hassles","['Perfect', ',', 'hassles']",1.0
1077,B071WRP912,5,Strong.Takes less time to brew.Good in taste.,"['Strong.Takes', 'less', 'time', 'brew.Good', 'taste', '.']",-0.16666666666666666
1077,B071WRP912,1,The tea packet was torn . I would like this order replaced,"['The', 'tea', 'packet', 'torn', '.', 'I', 'would', 'like', 'order', 'replaced']",0.0
847,B071WRP912,5,"Good package, it tastes good but quantity less when compared to red label, but the aroma is nice.... Over all satisfied with the taste....","['Good', 'package', ',', 'tastes', 'good', 'quantity', 'less', 'compared', 'red', 'label', ',', 'aroma', 'nice', '....', 'Over', 'satisfied', 'taste', '....']",0.38888888888888884
697,B071WRP912,3,Tata Agni Tea is value for money. It's MRP is 220/- . Overall good for buy. I recommend to buy this product. Go for cheaper tea.,"['Tata', 'Agni', 'Tea', 'value', 'money', '.', 'It', ""'s"", 'MRP', '220/-', '.', 'Overall', 'good', 'buy', '.', 'I', 'recommend', 'buy', 'product', '.', 'Go', 'cheaper', 'tea', '.']",0.35
949,B071WRP912,1,Packed is damaged if no replacement what we need to do pls confirm. Don't buy. Don't buy don't buy don't buy,"['Packed', 'damaged', 'replacement', 'need', 'pls', 'confirm', '.', 'Do', ""n't"", 'buy', '.', 'Do', ""n't"", 'buy', ""n't"", 'buy', ""n't"", 'buy']",0.0
1003,B071WRP912,5,"Excellent quality and looking cool when I wear this, the white dial is awesome and I like it more. Orange needles for time indication gives good look to watch.","['Excellent', 'quality', 'looking', 'cool', 'I', 'wear', ',', 'white', 'dial', 'awesome', 'I', 'like', '.', 'Orange', 'needles', 'time', 'indication', 'gives', 'good', 'look', 'watch', '.']",0.61
684,AVpftoij1cnluZ0-p5n2,1,I want to buy it. But I can't see any buy options.I am really disappointed.I am also a old customer.,"['I', 'want', 'buy', '.', 'But', 'I', 'ca', ""n't"", 'see', 'buy', 'options.I', 'really', 'disappointed.I', 'also', 'old', 'customer', '.']",0.15000000000000002
444,AVpftoij1cnluZ0-p5n2,1,Given only 1 packet whereas thy have put 8 packets in menu,"['Given', '1', 'packet', 'whereas', 'thy', 'put', '8', 'packets', 'menu']",0.0
1060,AVpftoij1cnluZ0-p5n2,1,Cheap very cheap,"['Cheap', 'cheap']",0.4
1060,AVpf_4sUilAPnD_xlwYV,5,"Instant , valuable time saving","['Instant', ',', 'valuable', 'time', 'saving']",0.0
1060,AVpf_4sUilAPnD_xlwYV,1,Showing pack of 8 but received only 1 no,"['Showing', 'pack', '8', 'received', '1']",0.0
949,AVpf_4sUilAPnD_xlwYV,5,It's a very rich purple. More red hued but does it's work.Semi permanentI really disliked it's smell.Very strong!,"['It', ""'s"", 'rich', 'purple', '.', 'More', 'red', 'hued', ""'s"", 'work.Semi', 'permanentI', 'really', 'disliked', ""'s"", 'smell.Very', 'strong', '!']",0.24333333333333335
697,AVpf_4sUilAPnD_xlwYV,1,Doesn't work without bleach ....why are u selling a colour without bleach then include it ...too much high price,"['Does', ""n't"", 'work', 'without', 'bleach', '....', 'u', 'selling', 'colour', 'without', 'bleach', 'include', '...', 'much', 'high', 'price']",0.16
1060,AVpf_4sUilAPnD_xlwYV,5,Nice purple. Doesn’t stay for too long. Pretty good. Colored extremely dark hair. Buy hair bleach and developer with it.,"['Nice', 'purple', '.', 'Doesn', '’', 'stay', 'long', '.', 'Pretty', 'good', '.', 'Colored', 'extremely', 'dark', 'hair', '.', 'Buy', 'hair', 'bleach', 'developer', '.']",0.27
1002,AVpf_4sUilAPnD_xlwYV,1,Color didn't showup after applying. Waste of money,"['Color', ""n't"", 'showup', 'applying', '.', 'Waste', 'money']",-0.2
949,AVpf_4sUilAPnD_xlwYV,4,I liked this product a lot. Color comes out to be so natural looking. I told my friends too to use the same.,"['I', 'liked', 'product', 'lot', '.', 'Color', 'comes', 'natural', 'looking', '.', 'I', 'told', 'friends', 'use', '.']",0.35
684,AVpf_4sUilAPnD_xlwYV,5,"Great Taste, i Regularly Eat Nice Time Biscuit, Got Free Delivery on Amazon Prime.","['Great', 'Taste', ',', 'Regularly', 'Eat', 'Nice', 'Time', 'Biscuit', ',', 'Got', 'Free', 'Delivery', 'Amazon', 'Prime', '.']",0.44999999999999996
862,AVph0EeEilAPnD_x9myq,4,Little broken,"['Little', 'broken']",-0.29375
862,AVqkIdntQMlgsOJE6fuB,4,Good biscuits but broken inside the pack,"['Good', 'biscuits', 'broken', 'inside', 'pack']",0.14999999999999997
862,AVqkIhxunnc1JgDc3kg_,5,Really nice,"['Really', 'nice']",0.6
910,AVqkIhxunnc1JgDc3kg_,5,It actually provides a very shiny effect while protecting your hair.And it leaves them with a very pleasant fragrance 💕💕💕💕,"['It', 'actually', 'provides', 'shiny', 'effect', 'protecting', 'hair.And', 'leaves', 'pleasant', 'fragrance', '💕💕💕💕']",0.36666666666666664
89,AVzvXXwEvKc47QAVfRhx,1,its so bad...makes ur hait sticky and oily dnt buy it,"['bad', '...', 'makes', 'ur', 'hait', 'sticky', 'oily', 'dnt', 'buy']",-0.6999999999999998
862,AVpgdkC8ilAPnD_xsvyi,4,"Gloves, user manual mentioned on the pack but there inside each pack, need to check how many days color remains, good offer price.","['Gloves', ',', 'user', 'manual', 'mentioned', 'pack', 'inside', 'pack', ',', 'need', 'check', 'many', 'days', 'color', 'remains', ',', 'good', 'offer', 'price', '.']",0.6
862,AV1YnR7wglJLPUi8IJmi,2,Average product. Lasts only for aweek,"['Average', 'product', '.', 'Lasts', 'aweek']",-0.15
862,B071WRP912,4,Okay product,"['Okay', 'product']",0.5
823,B071WRP912,5,Super product,"['Super', 'product']",0.3333333333333333
910,B071WRP912,1,It is all full of chamical,"['It', 'full', 'chamical']",0.35
862,B071WRP912,5,Goid quality mixed with perfect and fast service of amazon.........I am a proud amazon buyer.,"['Goid', 'quality', 'mixed', 'perfect', 'fast', 'service', 'amazon', '.........', 'I', 'proud', 'amazon', 'buyer', '.']",0.5
6969,B075P2RKDG,1,Very bad smell not at all recommended.,"['Very', 'bad', 'smell', 'recommended', '.']",-0.9099999999999998
9696,B075P2RKDG,1,Someone has already opened this,"['Someone', 'already', 'opened']",0.0
697,B075P2RKDG,1,Got a open sealed...to our surprise...this isn't eligible for return.....,"['Got', 'open', 'sealed', '...', 'surprise', '...', ""n't"", 'eligible', 'return', '.....']",0.0
9696,B075P2RKDG,5,Best sandal product ever..That smell was wow..Thank you Amazon,"['Best', 'sandal', 'product', 'ever', '..', 'That', 'smell', 'wow', '..', 'Thank', 'Amazon']",0.55
9696,B075P2RKDG,5,Awesome product truly genuine and good for skin,"['Awesome', 'product', 'truly', 'genuine', 'good', 'skin']",0.6999999999999998
333,B075P2RKDG,5,It brightens the skin and gives a glow to our skin.,"['It', 'brightens', 'skin', 'gives', 'glow', 'skin', '.']",0.0
333,B075P2RKDG,1,"Lots of burning sensation, definitely has some chemicals","['Lots', 'burning', 'sensation', ',', 'definitely', 'chemicals']",0.0
333,B075P2RKDG,1,Disappointed with the product. Seals were broken for both the received items !MRP itself is rs. 165. So discount is just an eyewash!,"['Disappointed', 'product', '.', 'Seals', 'broken', 'received', 'items', '!', 'MRP', 'rs', '.', '165', '.', 'So', 'discount', 'eyewash', '!']",-0.6875
333,B075P2RKDG,4,Not too good n long lasting scent.OK OK product,"['Not', 'good', 'n', 'long', 'lasting', 'scent.OK', 'OK', 'product']",0.02500000000000001
444,B075P2RKDG,1,"Does not satisfy my expectations.Very less fragrance, quality not upto the mark.Other brands are good, check for yourself","['Does', 'satisfy', 'expectations.Very', 'less', 'fragrance', ',', 'quality', 'upto', 'mark.Other', 'brands', 'good', ',', 'check']",0.26666666666666666
444,B075P2RKDG,5,Mysore Sandal is much ahead of any other sandal soaps by miles. All other Sandal soaps are Scandal.Jasmine and Rose are 4 Star,"['Mysore', 'Sandal', 'much', 'ahead', 'sandal', 'soaps', 'miles', '.', 'All', 'Sandal', 'soaps', 'Scandal.Jasmine', 'Rose', '4', 'Star']",0.4
444,B075P2RKDG,5,Awesone smell.doesnt crumble up in water either.👍,"['Awesone', 'smell.doesnt', 'crumble', 'water', 'either.👍']",0.0
8001,B075P2RKDG,5,Awesome.. my mom won't use any other soap apart from this. She loves the new range. Rose fragrance is amazing..,"['Awesome', '..', 'mom', 'wo', ""n't"", 'use', 'soap', 'apart', '.', 'She', 'loves', 'new', 'range', '.', 'Rose', 'fragrance', 'amazing', '..']",0.5840909090909091
8001,B075P2RKDG,4,Quality of the packing by manufacturer needs to improve!,"['Quality', 'packing', 'manufacturer', 'needs', 'improve', '!']",0.0
8001,B075P2RKDG,1,Don't think this is original.The golden seal on inside plastic box seems to have been tampered with and resealed with plastic tape.,"['Do', ""n't"", 'think', 'original.The', 'golden', 'seal', 'inside', 'plastic', 'box', 'seems', 'tampered', 'resealed', 'plastic', 'tape', '.']",0.3
369,B075P2RKDG,1,Today l received package in good condition but when l open i found first soap packet in opening condition and there is no soap only soap case,"['Today', 'l', 'received', 'package', 'good', 'condition', 'l', 'open', 'found', 'first', 'soap', 'packet', 'opening', 'condition', 'soap', 'soap', 'case']",0.31666666666666665
369,B075P2RKDG,1,No discount is being provided seller. Information provided is wrong.,"['No', 'discount', 'provided', 'seller', '.', 'Information', 'provided', 'wrong', '.']",-0.5
1095,B075P2RKDG,5,Love this smell. Beautiful product.Good packaging. Thanks to Amazon also.,"['Love', 'smell', '.', 'Beautiful', 'product.Good', 'packaging', '.', 'Thanks', 'Amazon', 'also', '.']",0.5166666666666667
1095,AVqVGZNvQMlgsOJE6eUY,4,Not that great smell like mysore sandal soap,"['Not', 'great', 'smell', 'like', 'mysore', 'sandal', 'soap']",-0.4
369,AVpfwS_CLJeJML43DH5w,5,Agarbatti is excellent but its mrp is only Rs 55(per packet).....so don't go on mrp shown by amazon....,"['Agarbatti', 'excellent', 'mrp', 'Rs', '55', '(', 'per', 'packet', ')', '.....', ""n't"", 'go', 'mrp', 'shown', 'amazon', '....']",1.0
777,B078X5298B,1,Worst product. Product is not working after 10days.,"['Worst', 'product', '.', 'Product', 'working', '10days', '.']",-1.0
767,B078X5298B,5,Thank you for changing the timer,"['Thank', 'changing', 'timer']",0.0
1080,B078X5298B,5,Best Product in these price segment.,"['Best', 'Product', 'price', 'segment', '.']",1.0
1077,B078X5298B,2,Damaged piece..,"['Damaged', 'piece', '..']",0.0
1049,B079TXZ142,5,Excellent soap... 79% TFM... amazing scent... Once you try it you won't try another soap...,"['Excellent', 'soap', '...', '79', '%', 'TFM', '...', 'amazing', 'scent', '...', 'Once', 'try', 'wo', ""n't"", 'try', 'another', 'soap', '...']",0.8
847,B079TXZ142,5,The best soap available. Have been using it for more than 3 decades. Will not move out of this one. Ever.,"['The', 'best', 'soap', 'available', '.', 'Have', 'using', '3', 'decades', '.', 'Will', 'move', 'one', '.', 'Ever', '.']",0.7
1080,B079TXZ142,4,Stands for quality and light smell after the bath stays hours together,"['Stands', 'quality', 'light', 'smell', 'bath', 'stays', 'hours', 'together']",0.4
858,B079TXZ142,4,"Value for money because I got 8 soaps in Rs 250 /- including shipping ordered during Amazon sale b/w 29th September - 4 th October.Definitely,value for money .","['Value', 'money', 'I', 'got', '8', 'soaps', 'Rs', '250', '/-', 'including', 'shipping', 'ordered', 'Amazon', 'sale', 'b/w', '29th', 'September', '-', '4', 'th', 'October.Definitely', ',', 'value', 'money', '.']",0.0
858,B079TXZ142,3,It's too dry.Best suited for oily skin.Other skin types best avoid this.,"['It', ""'s"", 'dry.Best', 'suited', 'oily', 'skin.Other', 'skin', 'types', 'best', 'avoid', '.']",1.0
1077,B079TXZ142,5,Good Product. Scent is good as other products of cinthol.,"['Good', 'Product', '.', 'Scent', 'good', 'products', 'cinthol', '.']",0.7
1077,B079TXZ142,5,Nice perfect cinthol deodorant soap really good and extraordinary...,"['Nice', 'perfect', 'cinthol', 'deodorant', 'soap', 'really', 'good', 'extraordinary', '...']",0.6583333333333333
1077,B079TXZ142,5,"Using the soap since 20 years.Dont need to go in details as shown in my ratingsfor vfm,scent and freshness.","['Using', 'soap', 'since', '20', 'years.Dont', 'need', 'go', 'details', 'shown', 'ratingsfor', 'vfm', ',', 'scent', 'freshness', '.']",0.0
1095,B079TXZ142,5,One should not hesitate in buying this product. The original scent and freshness is to die for if you are old school.,"['One', 'hesitate', 'buying', 'product', '.', 'The', 'original', 'scent', 'freshness', 'die', 'old', 'school', '.']",0.2375
1095,B079TXZ142,5,"Good product. But the manufactured date is 2018, near about nine months before product. This is the cheating business.","['Good', 'product', '.', 'But', 'manufactured', 'date', '2018', ',', 'near', 'nine', 'months', 'product', '.', 'This', 'cheating', 'business', '.']",0.39999999999999997
767,B079TXZ142,5,Best always,"['Best', 'always']",1.0
1077,B079TXZ142,5,Nice Fragrance and soft.. Feels very refreshing using it,"['Nice', 'Fragrance', 'soft', '..', 'Feels', 'refreshing', 'using']",0.39999999999999997
1065,B079TXZ142,4,Good deal,"['Good', 'deal']",0.7
1065,B079TXZ142,4,It's a good product by Cinthol .I loved the fragrance of the soap and it is very pleasant in smell,"['It', ""'s"", 'good', 'product', 'Cinthol', '.I', 'loved', 'fragrance', 'soap', 'pleasant', 'smell']",0.7111111111111111
853,B079TXZ142,5,"It has been a classic since 2 decades or so, something's never change. Always loved it.","['It', 'classic', 'since', '2', 'decades', ',', 'something', ""'s"", 'never', 'change', '.', 'Always', 'loved', '.']",0.4333333333333333
1120,B079TXZ142,5,"Well I loved the soap. The smell is available till the soap gets thinner, which is not to be found on many others.Will surely recommend it.","['Well', 'I', 'loved', 'soap', '.', 'The', 'smell', 'available', 'till', 'soap', 'gets', 'thinner', ',', 'found', 'many', 'others.Will', 'surely', 'recommend', '.']",0.525
1077,B079TXZ142,4,Nice fragrance and comfortable to use.Not the best price.,"['Nice', 'fragrance', 'comfortable', 'use.Not', 'best', 'price', '.']",0.6666666666666666
847,B079TXZ142,5,"Excellent deoderising soap with tcc.Useful especially in summer,skin brightening soap","['Excellent', 'deoderising', 'soap', 'tcc.Useful', 'especially', 'summer', ',', 'skin', 'brightening', 'soap']",0.5
1080,AVsRjfwAU2_QcyX9PHqe,1,"After reading so many great reviews, was eagerly waiting for this face wash but when I opened it the tube was half empty...very disappointed.","['After', 'reading', 'many', 'great', 'reviews', ',', 'eagerly', 'waiting', 'face', 'wash', 'I', 'opened', 'tube', 'half', 'empty', '...', 'disappointed', '.']",0.05666666666666664
1077,AVsRjfwAU2_QcyX9PHqe,1,"when I opened it the tube was half empty, it was not even packed..very disappointed.","['I', 'opened', 'tube', 'half', 'empty', ',', 'even', 'packed', '..', 'disappointed', '.']",-0.33888888888888885
1077,AVsRjfwAU2_QcyX9PHqe,1,"After reading so many great reviews, was eagerly waiting for this face wash but when I opened it the tube was half empty, it was not even packed..very disappointed.","['After', 'reading', 'many', 'great', 'reviews', ',', 'eagerly', 'waiting', 'face', 'wash', 'I', 'opened', 'tube', 'half', 'empty', ',', 'even', 'packed', '..', 'disappointed', '.']",0.05666666666666664
847,AVsRjfwAU2_QcyX9PHqe,1,Waste of money. Do not buy . No results.,"['Waste', 'money', '.', 'Do', 'buy', '.', 'No', 'results', '.']",-0.2
697,B071WRP912,5,The taste was awesome and the juice was thick. Value for money ....Loved it !!,"['The', 'taste', 'awesome', 'juice', 'thick', '.', 'Value', 'money', '....', 'Loved', '!', '!']",0.5666666666666667
949,B071WRP912,4,Tastes like original mango pulp and acidic. Very good.,"['Tastes', 'like', 'original', 'mango', 'pulp', 'acidic', '.', 'Very', 'good', '.']",0.6425
1003,B071WRP912,5,quality and product is very good. And this is definitely worth for your money,"['quality', 'product', 'good', '.', 'And', 'definitely', 'worth', 'money']",0.5
684,B078X5298B,4,Their guava drink is very thick and in comparison this is quite diluted. It tastes well but I wonder if my package was tampered with.,"['Their', 'guava', 'drink', 'thick', 'comparison', 'quite', 'diluted', '.', 'It', 'tastes', 'well', 'I', 'wonder', 'package', 'tampered', '.']",-0.30000000000000004
444,B078X5298B,4,Good product,"['Good', 'product']",0.7
1060,B078X5298B,1,Didn’t taste good,"['Didn', '’', 'taste', 'good']",0.7
1060,B078X5298B,4,Not bad,"['Not', 'bad']",0.3499999999999999
1060,B078X5298B,5,Awesome packaging... current dated product... Amazon done a great job...,"['Awesome', 'packaging', '...', 'current', 'dated', 'product', '...', 'Amazon', 'done', 'great', 'job', '...']",0.6
949,B078X5298B,5,Its very tasty drinks,"['Its', 'tasty', 'drinks']",0.0
697,B078X5298B,5,Flavour is Excellent🤤🤤.Go for it🔥🔥,"['Flavour', 'Excellent🤤🤤.Go', 'it🔥🔥']",0.0
1060,B078X5298B,1,Family fun pack! They supposedly forgot to mention its as ant family. God dammit there was live 🐜 ants in it! Are you serious! I just throwed it,"['Family', 'fun', 'pack', '!', 'They', 'supposedly', 'forgot', 'mention', 'ant', 'family', '.', 'God', 'dammit', 'live', '🐜', 'ants', '!', 'Are', 'serious', '!', 'I', 'throwed']",0.04292929292929293
1002,AVsRjfwAU2_QcyX9PHqe,1,This product was supplied in damaged condition.The package is damaged and full of ants inside.Also the app states this product do not qualify for return.,"['This', 'product', 'supplied', 'damaged', 'condition.The', 'package', 'damaged', 'full', 'ants', 'inside.Also', 'app', 'states', 'product', 'qualify', 'return', '.']",0.35
949,AVsRjfwAU2_QcyX9PHqe,1,"Seems damaged pack delivered with ants inside. Not one or two, thousands of them . Ants spread in whole kitchen now.","['Seems', 'damaged', 'pack', 'delivered', 'ants', 'inside', '.', 'Not', 'one', 'two', ',', 'thousands', '.', 'Ants', 'spread', 'whole', 'kitchen', '.']",0.2
684,B07DCXBQPV,1,Seal was brokenAnd totally damaged packet..,"['Seal', 'brokenAnd', 'totally', 'damaged', 'packet', '..']",0.0
862,B07DCXBQPV,4,More of an air freshener and smells good,"['More', 'air', 'freshener', 'smells', 'good']",0.6
862,B07DCXBQPV,3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.,"['I', 'orderd', 'two', 'spray', 'bottle', 'recieved', 'one', 'cap', '.', 'One', 'spray', 'os', 'cap', 'one', 'without', '.', 'Smell', 'also', 'good', '.']",0.7
862,B07DCXBQPV,5,Much needed product during this pandemic,"['Much', 'needed', 'product', 'pandemic']",0.2
910,B07DCXBQPV,5,Best but price is on mrp no discount,"['Best', 'price', 'mrp', 'discount']",1.0
89,B07DCXBQPV,5,"Product is aqurate, original, recently manufacture. Seal is ok, good condition, good packaging. Completely satisfied.","['Product', 'aqurate', ',', 'original', ',', 'recently', 'manufacture', '.', 'Seal', 'ok', ',', 'good', 'condition', ',', 'good', 'packaging', '.', 'Completely', 'satisfied', '.']",0.46249999999999997
862,B07DCXBQPV,2,"I have doubt, is this original or duplicate product..May b duplicate one...","['I', 'doubt', ',', 'original', 'duplicate', 'product', '..', 'May', 'b', 'duplicate', 'one', '...']",0.375
862,B07DCXBQPV,5,The quality of the product is very good. Buying dettol soap in a special offer on Amazon is always beneficial,"['The', 'quality', 'product', 'good', '.', 'Buying', 'dettol', 'soap', 'special', 'offer', 'Amazon', 'always', 'beneficial']",0.5285714285714286
862,B07DCXBQPV,1,I am received my order thats have past more then one year from his mfg. Date why current mfg. Date product is not sended,"['I', 'received', 'order', 'thats', 'past', 'one', 'year', 'mfg', '.', 'Date', 'current', 'mfg', '.', 'Date', 'product', 'sended']",-0.125
823,B07DCXBQPV,2,Less useful product.instead buy dettol original and add to water in which clothes are soaked.waste of money,"['Less', 'useful', 'product.instead', 'buy', 'dettol', 'original', 'add', 'water', 'clothes', 'soaked.waste', 'money']",0.16944444444444443
910,B07DCXBQPV,1,Bottle was not sealed. Not expected this from such a big brand. May b it's fake product,"['Bottle', 'sealed', '.', 'Not', 'expected', 'big', 'brand', '.', 'May', 'b', ""'s"", 'fake', 'product']",-0.15
862,B07DCXBQPV,3,Dettol antiseptic liquid original is far better in all terms rather than this product. Not helpful in removing odors,"['Dettol', 'antiseptic', 'liquid', 'original', 'far', 'better', 'terms', 'rather', 'product', '.', 'Not', 'helpful', 'removing', 'odors']",0.325
6969,B07DCXBQPV,2,Out of two bottles one bottle is unsealed . I don’t understand how it is opened before delivery please answer my quire 1st is sealed 2nd is already opened,"['Out', 'two', 'bottles', 'one', 'bottle', 'unsealed', '.', 'I', '’', 'understand', 'opened', 'delivery', 'please', 'answer', 'quire', '1st', 'sealed', '2nd', 'already', 'opened']",0.0
9696,B07DCXBQPV,5,"Fantastic product, must have as essentials now .. leaves a good frangrance on clothes and ofcourse hygeine wise plys marks","['Fantastic', 'product', ',', 'must', 'essentials', '..', 'leaves', 'good', 'frangrance', 'clothes', 'ofcourse', 'hygeine', 'wise', 'plys', 'marks']",0.6
9696,B07DCXBQPV,5,Why this product isn't seal packed. I have ordered twice but both time it came open. What if the quality is compromised.,"['Why', 'product', ""n't"", 'seal', 'packed', '.', 'I', 'ordered', 'twice', 'time', 'came', 'open', '.', 'What', 'quality', 'compromised', '.']",0.0
9696,AVqVGZNvQMlgsOJE6eUY,5,Nice product... Less price on offer period... Original product... Stylish watch...,"['Nice', 'product', '...', 'Less', 'price', 'offer', 'period', '...', 'Original', 'product', '...', 'Stylish', 'watch', '...']",0.32708333333333334
9696,AVqVGZNvQMlgsOJE6eUY,5,Nice watch...,"['Nice', 'watch', '...']",0.6
333,B07FPSB76P,1,Got damaged itemNot supportive and fast actions taken!,"['Got', 'damaged', 'itemNot', 'supportive', 'fast', 'actions', 'taken', '!']",0.375
333,B07FPSB76P,5,"Simply awesome...!Spacious, looks good, No issues as of now. If you are thinking about getting it.. well just go for it...! 👍👌","['Simply', 'awesome', '...', '!', 'Spacious', ',', 'looks', 'good', ',', 'No', 'issues', '.', 'If', 'thinking', 'getting', '..', 'well', 'go', '...', '!', '👍👌']",0.9375
333,AVphgVaX1cnluZ0-DR74,5,"I have hyperpigmentation , have been using this cream since 1 week , my hyperpigmentation has bee reduce to an extent . Will update you in few months 🙂👍🏻","['I', 'hyperpigmentation', ',', 'using', 'cream', 'since', '1', 'week', ',', 'hyperpigmentation', 'bee', 'reduce', 'extent', '.', 'Will', 'update', 'months', '🙂👍🏻']",0.0
333,AVqVGZN9QMlgsOJE6eUZ,1,Here is an honest review... please think twice before buying this product... instead of removing pimples...there was pimples all over my face,"['Here', 'honest', 'review', '...', 'please', 'think', 'twice', 'buying', 'product', '...', 'instead', 'removing', 'pimples', '...', 'pimples', 'face']",0.6
444,AVpftoij1cnluZ0-p5n2,1,this product will help reducing them and also stop further breakouts..this product is of no use.,"['product', 'help', 'reducing', 'also', 'stop', 'breakouts', '..', 'product', 'use', '.']",0.0
444,AVqkIhxunnc1JgDc3kg_,4,Nice soap with good fragrance,"['Nice', 'soap', 'good', 'fragrance']",0.6499999999999999
444,B07H3V7LNR,1,Very bad product... spoils hair. Do not buy it.,"['Very', 'bad', 'product', '...', 'spoils', 'hair', '.', 'Do', 'buy', '.']",-0.9099999999999998
8001,B07H3V7LNR,5,Very good product,"['Very', 'good', 'product']",0.9099999999999999
